epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	1.0	None	None	None	None	None	None	None	158.6308	158.6370
1	standard	warmup	1.84	None	None	None	None	None	None	None	159.7529	318.3999
2	standard	warmup	6.33	None	None	None	None	None	None	None	161.8423	480.2499
3	standard	warmup	10.71	None	None	None	None	None	None	None	161.2688	641.5280
4	standard	warmup	13.89	None	None	None	None	None	None	None	160.8581	802.3939
5	standard	warmup	15.76	None	None	None	None	None	None	None	160.5260	962.9290
6	standard	warmup	18.2	None	None	None	None	None	None	None	162.6858	1125.6237
7	standard	warmup	20.19	None	None	None	None	None	None	None	161.2693	1286.9019
8	standard	warmup	21.57	None	None	None	None	None	None	None	160.8136	1447.7232
9	standard	warmup	22.81	None	None	None	None	None	None	None	162.7372	1610.4695
10	standard	warmup	24.14	None	None	None	None	None	None	None	160.8593	1771.3391
11	standard	warmup	25.51	None	None	None	None	None	None	None	161.5628	1932.9122
12	standard	warmup	26.86	None	None	None	None	None	None	None	160.3852	2093.3209
13	standard	warmup	27.51	None	None	None	None	None	None	None	160.6932	2254.0396
14	standard	warmup	28.61	None	None	None	None	None	None	None	160.7268	2414.7787
15	standard	warmup	29.3	None	None	None	None	None	None	None	161.6697	2576.4680
16	standard	warmup	30.29	None	None	None	None	None	None	None	162.7374	2739.2155
17	standard	warmup	30.33	None	None	None	None	None	None	None	161.6774	2900.9031
18	standard	warmup	31.13	None	None	None	None	None	None	None	161.7386	3062.6520
19	standard	warmup	31.6	None	None	None	None	None	None	None	162.0770	3224.7427
20	standard	warmup	31.53	None	None	None	None	None	None	None	160.6059	3385.3563
21	standard	warmup	31.4	None	None	None	None	None	None	None	161.3305	3546.6945
22	standard	warmup	31.54	None	None	None	None	None	None	None	162.0686	3708.7708
23	standard	warmup	32.28	None	None	None	None	None	None	None	162.1007	3870.8795
24	standard	warmup	31.42	None	None	None	None	None	None	None	159.5838	4030.4716
25	standard	warmup	31.82	None	None	None	None	None	None	None	161.1448	4191.6246
26	standard	warmup	31.5	None	None	None	None	None	None	None	162.7425	4354.3753
27	standard	warmup	31.5	None	None	None	None	None	None	None	162.7243	4517.1066
28	standard	warmup	31.53	None	None	None	None	None	None	None	160.9782	4678.0916
29	standard	warmup	31.55	None	None	None	None	None	None	None	161.1054	4839.2040
30	standard	warmup	31.17	None	None	None	None	None	None	None	161.5407	5000.7511
31	standard	warmup	30.75	None	None	None	None	None	None	None	160.2235	5160.9815
32	standard	warmup	30.9	None	None	None	None	None	None	None	160.1660	5321.1542
33	standard	warmup	30.34	None	None	None	None	None	None	None	160.3229	5481.4840
34	standard	warmup	30.83	None	None	None	None	None	None	None	160.4365	5641.9271
35	standard	warmup	30.66	None	None	None	None	None	None	None	160.0559	5801.9899
36	standard	warmup	30.01	None	None	None	None	None	None	None	160.8840	5962.8820
37	standard	warmup	29.73	None	None	None	None	None	None	None	162.4233	6125.3161
38	standard	warmup	30.19	None	None	None	None	None	None	None	160.1552	6285.4794
39	standard	warmup	29.82	None	None	None	None	None	None	None	162.0905	6447.5783
40	standard	warmup	29.22	None	None	None	None	None	None	None	159.6657	6607.2518
41	standard	warmup	29.42	None	None	None	None	None	None	None	160.1338	6767.3936
42	standard	warmup	28.85	None	None	None	None	None	None	None	160.7757	6928.1772
43	standard	warmup	28.76	None	None	None	None	None	None	None	159.2929	7087.4767
44	standard	warmup	28.37	None	None	None	None	None	None	None	160.6710	7248.1549
45	standard	warmup	28.69	None	None	None	None	None	None	None	159.7312	7407.8928
46	standard	warmup	28.68	None	None	None	None	None	None	None	159.1536	7567.0531
