epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	standard	warmup	19.59	None	None	None	None	None	None	None	223.6780	223.6847
1	standard	warmup	43.57	None	None	None	None	None	None	None	237.1263	460.8210
2	standard	warmup	61.27	None	None	None	None	None	None	None	238.4599	699.2886
3	standard	warmup	73.01	None	None	None	None	None	None	None	236.6731	935.9694
4	standard	warmup	74.84	None	None	None	None	None	None	None	235.8952	1171.8723
5	standard	warmup	73.96	None	None	None	None	None	None	None	235.2168	1407.0980
6	standard	warmup	68.95	None	None	None	None	None	None	None	237.1100	1644.2156
7	standard	warmup	63.35	None	None	None	None	None	None	None	235.8426	1880.0660
8	standard	warmup	57.71	None	None	None	None	None	None	None	235.3049	2115.3785
9	standard	warmup	52.9	None	None	None	None	None	None	None	235.8266	2351.2129
10	standard	warmup	49.92	None	None	None	None	None	None	None	237.5718	2588.7924
11	standard	warmup	49.22	None	None	None	None	None	None	None	238.6715	2827.4726
12	standard	warmup	48.07	None	None	None	None	None	None	None	237.1097	3064.5901
13	standard	warmup	47.6	None	None	None	None	None	None	None	237.8050	3302.4028
14	standard	warmup	45.81	None	None	None	None	None	None	None	237.1405	3539.5526
15	standard	warmup	45.9	None	None	None	None	None	None	None	235.0495	3774.6098
16	standard	warmup	45.5	None	None	None	None	None	None	None	235.5835	4010.2008
17	standard	warmup	44.95	None	None	None	None	None	None	None	234.9909	4245.1995
18	standard	warmup	44.83	None	None	None	None	None	None	None	236.4360	4481.6431
19	standard	warmup	44.99	None	None	None	None	None	None	None	234.5285	4716.1806
20	standard	warmup	44.69	None	None	None	None	None	None	None	235.8579	4952.0461
21	standard	warmup	44.4	None	None	None	None	None	None	None	235.6410	5187.6958
22	standard	warmup	43.87	None	None	None	None	None	None	None	235.4286	5423.1307
23	standard	warmup	43.12	None	None	None	None	None	None	None	236.2459	5659.3832
24	standard	warmup	43.9	None	None	None	None	None	None	None	236.1729	5895.5637
25	standard	warmup	43.54	None	None	None	None	None	None	None	237.8520	6133.4227
